2,107,1,,122,40,1,,182,40,1,,5,56,1,,125,176,1,,,65,52,1,,265,172,1
2,30,1,,122,172,1,,182,232,1,,5,13,1,,125,133,1,,,65,26,1,,265,146,1
2,62,1,,122,173,1,,182,233,1,,5,93,1,,125,293,1,,,65,78,1,,265,278,1
3,115,1,,123,147,1,,183,207,1,,6,4,1,,126,124,1,,,66,20,1,,266,140,1
3,196,1,,123,85,1,,183,85,1,,6,52,1,,126,172,1,,,66,70,1,,266,270,1
3,165,1,,123,133,1,,183,193,1,,6,39,1,,126,159,1,,,66,55,1,,266,175,1
3,101,1,,123,184,1,,183,244,1,,6,73,1,,126,273,1,,,66,88,1,,266,288,1
3,23,1,,123,41,1,,183,41,1,,6,25,1,,126,145,1,,,66,90,1,,266,290,1
3,135,1,,123,9,1,,183,9,1,,7,50,1,,127,170,1,,,67,96,1,,267,296,1
3,72,1,,123,154,1,,183,214,1,,7,35,1,,127,155,1,,,67,81,1,,267,281,1
3,11,1,,123,27,1,,183,27,1,,7,88,1,,127,288,1,,,67,26,1,,267,146,1
3,91,1,,123,11,1,,183,11,1,,7,43,1,,127,163,1,,,67,44,1,,267,164,1
3,77,1,,123,44,1,,183,44,1,,7,47,1,,127,167,1,,,67,95,1,,267,295,1
4,2,1,,124,51,1,,184,51,1,,8,82,1,,128,282,1,,,68,64,1,,268,264,1
4,69,1,,124,148,1,,184,208,1,,8,50,1,,128,170,1,,,68,89,1,,268,289,1
4,199,1,,124,164,1,,184,224,1,,8,60,1,,128,260,1,,,68,13,1,,268,133,1
4,184,1,,124,22,1,,184,22,1,,8,78,1,,128,278,1,,,68,78,1,,268,278,1
4,9,1,,124,135,1,,184,195,1,,8,63,1,,128,263,1,,,68,63,1,,268,263,1
4,73,1,,124,39,1,,184,39,1,,9,48,1,,129,168,1,,,69,67,1,,269,267,1
4,125,1,,124,104,1,,184,104,1,,9,64,1,,129,264,1,,,69,57,1,,269,177,1
4,78,1,,124,171,1,,184,231,1,,9,5,1,,129,125,1,,,69,60,1,,269,260,1
4,30,1,,124,156,1,,184,216,1,,9,72,1,,129,272,1,,,69,62,1,,269,262,1
4,95,1,,124,191,1,,184,251,1,,9,45,1,,129,165,1,,,69,30,1,,269,150,1
5,193,1,,125,128,1,,185,188,1,,10,97,1,,130,297,1,,,70,33,1,,270,153,1
5,35,1,,125,1,1,,185,1,1,,10,81,1,,130,281,1,,,70,84,1,,270,284,1
5,196,1,,125,98,1,,185,98,1,,10,85,1,,130,285,1,,,70,5,1,,270,125,1
5,68,1,,125,3,1,,185,3,1,,10,22,1,,130,142,1,,,70,41,1,,270,161,1
5,197,1,,125,167,1,,185,227,1,,10,44,1,,130,164,1,,,70,46,1,,270,166,1
5,85,1,,125,7,1,,185,7,1,,11,1,1,,131,121,1,,,71,54,1,,271,174,1
5,86,1,,125,168,1,,185,228,1,,11,35,1,,131,155,1,,,71,7,1,,271,127,1
5,190,1,,125,123,1,,185,183,1,,11,86,1,,131,286,1,,,71,88,1,,271,288,1
5,63,1,,125,62,1,,185,62,1,,11,39,1,,131,159,1,,,71,57,1,,271,177,1
5,127,1,,125,190,1,,185,250,1,,11,77,1,,131,277,1,,,71,60,1,,271,260,1
6,16,1,,126,97,1,,186,97,1,,12,81,1,,132,281,1,,,72,21,1,,272,141,1
6,97,1,,126,115,1,,186,115,1,,12,50,1,,132,170,1,,,72,57,1,,272,177,1
6,130,1,,126,99,1,,186,99,1,,12,87,1,,132,287,1,,,72,58,1,,272,178,1
6,18,1,,126,166,1,,186,226,1,,12,60,1,,132,260,1,,,72,46,1,,272,166,1
6,132,1,,126,198,1,,186,258,1,,12,62,1,,132,262,1,,,72,79,1,,272,279,1
6,166,1,,126,40,1,,186,40,1,,13,96,1,,133,296,1,,,73,50,1,,273,170,1
6,153,1,,126,187,1,,186,247,1,,13,35,1,,133,155,1,,,73,36,1,,273,156,1
6,26,1,,126,44,1,,186,44,1,,13,51,1,,133,171,1,,,73,20,1,,273,140,1
6,77,1,,126,93,1,,186,93,1,,13,38,1,,133,158,1,,,73,53,1,,273,173,1
6,191,1,,126,30,1,,186,30,1,,13,60,1,,133,260,1,,,73,13,1,,273,133,1
7,80,1,,127,146,1,,187,206,1,,14,67,1,,134,267,1,,,74,96,1,,274,296,1
7,96,1,,127,178,1,,187,238,1,,14,21,1,,134,141,1,,,74,21,1,,274,141,1
7,2,1,,127,98,1,,187,98,1,,14,58,1,,134,178,1,,,74,90,1,,274,290,1
7,83,1,,127,68,1,,187,68,1,,14,61,1,,134,261,1,,,74,42,1,,274,162,1
7,196,1,,127,196,1,,187,256,1,,14,30,1,,134,150,1,,,74,13,1,,274,133,1
7,53,1,,127,84,1,,187,84,1,,15,16,1,,135,136,1,,,75,16,1,,275,136,1
7,10,1,,127,165,1,,187,225,1,,15,83,1,,135,283,1,,,75,22,1,,275,142,1
7,44,1,,127,186,1,,187,246,1,,15,36,1,,135,156,1,,,75,90,1,,275,290,1
7,126,1,,127,123,1,,187,183,1,,15,22,1,,135,142,1,,,75,27,1,,275,147,1
7,158,1,,127,175,1,,187,235,1,,15,41,1,,135,161,1,,,75,59,1,,275,179,1
8,128,1,,128,177,1,,188,237,1,,16,83,1,,136,283,1,,,76,37,1,,276,157,1
8,144,1,,128,197,1,,188,257,1,,16,37,1,,136,157,1,,,76,39,1,,276,159,1
8,100,1,,128,22,1,,188,22,1,,16,22,1,,136,142,1,,,76,90,1,,276,290,1
8,196,1,,128,86,1,,188,86,1,,16,43,1,,136,163,1,,,76,27,1,,276,147,1
8,132,1,,128,58,1,,188,58,1,,16,13,1,,136,133,1,,,76,60,1,,276,260,1
8,88,1,,128,186,1,,188,246,1,,17,18,1,,137,138,1,,,77,83,1,,277,283,1
8,169,1,,128,75,1,,188,75,1,,17,88,1,,137,288,1,,,77,84,1,,277,284,1
8,90,1,,128,123,1,,188,183,1,,17,43,1,,137,163,1,,,77,5,1,,277,125,1
8,188,1,,128,44,1,,188,44,1,,17,12,1,,137,132,1,,,77,55,1,,277,175,1
8,31,1,,128,141,1,,188,201,1,,17,79,1,,137,279,1,,,77,88,1,,277,288,1
9,96,1,,129,16,1,,189,16,1,,18,80,1,,138,280,1,,,78,64,1,,278,264,1
9,135,1,,129,102,1,,189,102,1,,18,26,1,,138,146,1,,,78,65,1,,278,265,1
9,41,1,,129,71,1,,189,71,1,,18,42,1,,138,162,1,,,78,36,1,,278,156,1
9,89,1,,129,40,1,,189,40,1,,18,28,1,,138,148,1,,,78,68,1,,278,268,1
9,154,1,,129,172,1,,189,232,1,,18,47,1,,138,167,1,,,78,61,1,,278,261,1
9,58,1,,129,28,1,,189,28,1,,19,64,1,,139,264,1,,,79,32,1,,279,152,1
9,44,1,,129,12,1,,189,12,1,,19,83,1,,139,283,1,,,79,21,1,,279,141,1
9,108,1,,129,189,1,,189,249,1,,19,87,1,,139,287,1,,,79,86,1,,279,286,1
9,174,1,,129,127,1,,189,187,1,,19,27,1,,139,147,1,,,79,27,1,,279,147,1
9,63,1,,129,191,1,,189,251,1,,19,31,1,,139,151,1,,,79,45,1,,279,165,1
10,128,1,,130,84,1,,190,84,1,,20,17,1,,140,137,1,,,80,34,1,,280,154,1
10,179,1,,130,38,1,,190,38,1,,20,82,1,,140,282,1,,,80,19,1,,280,139,1
10,163,1,,130,184,1,,190,244,1,,20,99,1,,140,299,1,,,80,85,1,,280,285,1
10,84,1,,130,10,1,,190,10,1,,20,27,1,,140,147,1,,,80,54,1,,280,174,1
10,21,1,,130,26,1,,190,26,1,,20,12,1,,140,132,1,,,80,95,1,,280,295,1
10,39,1,,130,122,1,,190,182,1,,21,33,1,,141,153,1,,,81,18,1,,281,138,1
10,72,1,,130,75,1,,190,75,1,,21,66,1,,141,266,1,,,81,36,1,,281,156,1
10,9,1,,130,44,1,,190,44,1,,21,18,1,,141,138,1,,,81,55,1,,281,175,1
10,138,1,,130,190,1,,190,250,1,,21,83,1,,141,283,1,,,81,23,1,,281,143,1
10,187,1,,130,110,1,,190,110,1,,21,42,1,,141,162,1,,,81,42,1,,281,162,1
11,81,1,,131,0,1,,191,0,1,,22,64,1,,142,264,1,,,82,16,1,,282,136,1
11,4,1,,131,162,1,,191,222,1,,22,65,1,,142,265,1,,,82,8,1,,282,128,1
11,148,1,,131,66,1,,191,66,1,,22,5,1,,142,125,1,,,82,42,1,,282,162,1
11,21,1,,131,52,1,,191,52,1,,22,44,1,,142,164,1,,,82,10,1,,282,130,1
11,88,1,,131,165,1,,191,225,1,,22,79,1,,142,279,1,,,82,79,1,,282,279,1
11,10,1,,131,85,1,,191,85,1,,23,35,1,,143,155,1,,,83,48,1,,283,168,1
11,186,1,,131,6,1,,191,6,1,,23,89,1,,143,289,1,,,83,40,1,,283,160,1
11,156,1,,131,167,1,,191,227,1,,23,12,1,,143,132,1,,,83,92,1,,283,292,1
11,93,1,,131,57,1,,191,57,1,,23,44,1,,143,164,1,,,83,45,1,,283,165,1
11,175,1,,131,95,1,,191,95,1,,23,93,1,,143,293,1,,,83,29,1,,283,149,1
12,0,1,,132,65,1,,192,65,1,,24,97,1,,144,297,1,,,84,38,1,,284,158,1
12,96,1,,132,194,1,,192,254,1,,24,36,1,,144,156,1,,,84,88,1,,284,288,1
12,48,1,,132,19,1,,192,19,1,,24,7,1,,144,127,1,,,84,72,1,,284,272,1
12,179,1,,132,115,1,,192,115,1,,24,89,1,,144,289,1,,,84,14,1,,284,134,1
12,149,1,,132,20,1,,192,20,1,,24,92,1,,144,292,1,,,84,46,1,,284,166,1
12,134,1,,132,54,1,,192,54,1,,25,54,1,,145,174,1,,,85,32,1,,285,152,1
12,199,1,,132,154,1,,192,214,1,,25,74,1,,145,274,1,,,85,49,1,,285,169,1
12,185,1,,132,106,1,,192,106,1,,25,12,1,,145,132,1,,,85,86,1,,285,286,1
12,124,1,,132,27,1,,192,27,1,,25,77,1,,145,277,1,,,85,11,1,,285,131,1
12,109,1,,132,79,1,,192,79,1,,25,30,1,,145,150,1,,,85,31,1,,285,151,1
13,181,1,,133,1,1,,193,1,1,,26,0,1,,146,120,1,,,86,80,1,,286,280,1
13,134,1,,133,166,1,,193,226,1,,26,4,1,,146,124,1,,,86,50,1,,286,170,1
13,55,1,,133,182,1,,193,242,1,,26,54,1,,146,174,1,,,86,67,1,,286,267,1
13,137,1,,133,71,1,,193,71,1,,26,91,1,,146,291,1,,,86,85,1,,286,285,1
13,9,1,,133,24,1,,193,24,1,,26,15,1,,146,135,1,,,86,93,1,,286,293,1
13,74,1,,133,186,1,,193,246,1,,27,96,1,,147,296,1,,,87,80,1,,287,280,1
13,77,1,,133,62,1,,193,62,1,,27,50,1,,147,170,1,,,87,96,1,,287,296,1
13,110,1,,133,174,1,,193,234,1,,27,73,1,,147,273,1,,,87,33,1,,287,153,1
13,159,1,,133,143,1,,193,203,1,,27,43,1,,147,163,1,,,87,66,1,,287,266,1
13,175,1,,133,159,1,,193,219,1,,27,14,1,,147,134,1,,,87,25,1,,287,145,1
14,163,1,,134,48,1,,194,48,1,,28,16,1,,148,136,1,,,88,49,1,,288,169,1
14,84,1,,134,98,1,,194,98,1,,28,97,1,,148,297,1,,,88,98,1,,288,298,1
14,117,1,,134,100,1,,194,100,1,,28,23,1,,148,143,1,,,88,22,1,,288,142,1
14,71,1,,134,182,1,,194,242,1,,28,44,1,,148,164,1,,,88,24,1,,288,144,1
14,183,1,,134,119,1,,194,119,1,,28,12,1,,148,132,1,,,88,95,1,,288,295,1
14,40,1,,134,55,1,,194,55,1,,29,96,1,,149,296,1,,,89,96,1,,289,296,1
14,120,1,,134,23,1,,194,23,1,,29,2,1,,149,122,1,,,89,33,1,,289,153,1
14,90,1,,134,104,1,,194,104,1,,29,35,1,,149,155,1,,,89,84,1,,289,284,1
14,157,1,,134,186,1,,194,246,1,,29,6,1,,149,126,1,,,89,69,1,,289,269,1
14,46,1,,134,91,1,,194,91,1,,29,12,1,,149,132,1,,,89,54,1,,289,174,1
15,33,1,,135,194,1,,195,254,1,,30,0,1,,150,120,1,,,90,36,1,,290,156,1
15,34,1,,135,4,1,,195,4,1,,30,1,1,,150,121,1,,,90,87,1,,290,287,1
15,18,1,,135,164,1,,195,224,1,,30,36,1,,150,156,1,,,90,55,1,,290,175,1
15,133,1,,135,198,1,,195,258,1,,30,85,1,,150,285,1,,,90,8,1,,290,128,1
15,150,1,,135,23,1,,195,23,1,,30,92,1,,150,292,1,,,90,28,1,,290,148,1
15,41,1,,135,57,1,,195,57,1,,31,16,1,,151,136,1,,,91,50,1,,291,170,1
15,91,1,,135,75,1,,195,75,1,,31,17,1,,151,137,1,,,91,4,1,,291,124,1
15,139,1,,135,43,1,,195,43,1,,31,36,1,,151,156,1,,,91,53,1,,291,173,1
15,108,1,,135,45,1,,195,45,1,,31,52,1,,151,172,1,,,91,56,1,,291,176,1
15,125,1,,135,62,1,,195,62,1,,31,93,1,,151,293,1,,,91,78,1,,291,278,1
16,32,1,,136,80,1,,196,80,1,,32,16,1,,152,136,1,,,92,97,1,,292,297,1
16,116,1,,136,81,1,,196,81,1,,32,81,1,,152,281,1,,,92,1,1,,292,121,1
16,20,1,,136,85,1,,196,85,1,,32,4,1,,152,124,1,,,92,66,1,,292,266,1
16,23,1,,136,135,1,,196,195,1,,32,8,1,,152,128,1,,,92,58,1,,292,178,1
16,185,1,,136,152,1,,196,212,1,,32,41,1,,152,161,1,,,92,77,1,,292,277,1
16,9,1,,136,88,1,,196,88,1,,33,84,1,,153,284,1,,,93,17,1,,293,137,1
16,26,1,,136,59,1,,196,59,1,,33,56,1,,153,176,1,,,93,83,1,,293,283,1
16,29,1,,136,139,1,,196,199,1,,33,9,1,,153,129,1,,,93,56,1,,293,176,1
16,31,1,,136,126,1,,196,186,1,,33,43,1,,153,163,1,,,93,28,1,,293,148,1
16,79,1,,136,159,1,,196,219,1,,33,44,1,,153,164,1,,,93,45,1,,293,165,1
17,35,1,,137,145,1,,197,205,1,,34,98,1,,154,298,1,,,94,1,1,,294,121,1
17,4,1,,137,162,1,,197,222,1,,34,82,1,,154,282,1,,,94,34,1,,294,154,1
17,54,1,,137,130,1,,197,190,1,,34,4,1,,154,124,1,,,94,36,1,,294,156,1
17,6,1,,137,132,1,,197,192,1,,34,9,1,,154,129,1,,,94,11,1,,294,131,1
17,26,1,,137,148,1,,197,208,1,,34,61,1,,154,261,1,,,94,92,1,,294,292,1
17,90,1,,137,20,1,,197,20,1,,35,68,1,,155,268,1,,,95,35,1,,295,155,1
17,173,1,,137,167,1,,197,227,1,,35,86,1,,155,286,1,,,95,83,1,,295,283,1
17,45,1,,137,168,1,,197,228,1,,35,39,1,,155,159,1,,,95,91,1,,295,291,1
17,77,1,,137,120,1,,197,180,1,,35,74,1,,155,274,1,,,95,43,1,,295,163,1
17,94,1,,137,170,1,,197,230,1,,35,46,1,,155,166,1,,,95,14,1,,295,134,1
18,129,1,,138,64,1,,198,64,1,,36,18,1,,156,138,1,,,96,80,1,,296,280,1
18,147,1,,138,96,1,,198,96,1,,36,66,1,,156,266,1,,,96,1,1,,296,121,1
18,5,1,,138,1,1,,198,1,1,,36,70,1,,156,270,1,,,96,71,1,,296,271,1
18,7,1,,138,196,1,,198,256,1,,36,45,1,,156,165,1,,,96,12,1,,296,132,1
18,8,1,,138,4,1,,198,4,1,,36,77,1,,156,277,1,,,96,93,1,,296,293,1
18,152,1,,138,167,1,,198,227,1,,37,68,1,,157,268,1,,,97,5,1,,297,125,1
18,170,1,,138,56,1,,198,56,1,,37,84,1,,157,284,1,,,97,6,1,,297,126,1
18,188,1,,138,73,1,,198,73,1,,37,87,1,,157,287,1,,,97,26,1,,297,146,1
18,189,1,,138,13,1,,198,13,1,,37,57,1,,157,177,1,,,97,76,1,,297,276,1
18,47,1,,138,126,1,,198,186,1,,37,46,1,,157,166,1,,,97,62,1,,297,262,1
19,147,1,,139,130,1,,199,190,1,,38,3,1,,158,123,1,,,98,64,1,,298,264,1
19,148,1,,139,18,1,,199,18,1,,38,85,1,,158,285,1,,,98,70,1,,298,270,1
19,101,1,,139,114,1,,199,114,1,,38,43,1,,158,163,1,,,98,89,1,,298,289,1
19,133,1,,139,179,1,,199,239,1,,38,75,1,,158,275,1,,,98,60,1,,298,260,1
19,55,1,,139,68,1,,199,68,1,,38,27,1,,158,147,1,,,98,47,1,,298,167,1
19,169,1,,139,102,1,,199,102,1,,39,80,1,,159,280,1,,,99,17,1,,299,137,1
19,91,1,,139,57,1,,199,57,1,,39,19,1,,159,139,1,,,99,69,1,,299,269,1
19,92,1,,139,107,1,,199,107,1,,39,55,1,,159,175,1,,,99,7,1,,299,127,1
19,111,1,,139,44,1,,199,44,1,,39,90,1,,159,290,1,,,99,89,1,,299,289,1
19,31,1,,139,78,1,,199,78,1,,39,46,1,,159,166,1,,,99,42,1,,299,162,1
20,177,1,,140,176,1,,200,236,1,,40,48,1,,160,168,1,,,,,,,,,
20,100,1,,140,33,1,,200,33,1,,40,85,1,,160,285,1,,,,,,,,,
20,38,1,,140,177,1,,200,237,1,,40,6,1,,160,126,1,,,,,,,,,
20,151,1,,140,52,1,,200,52,1,,40,46,1,,160,166,1,,,,,,,,,
20,152,1,,140,166,1,,200,226,1,,40,95,1,,160,295,1,,,,,,,,,
20,121,1,,140,136,1,,200,196,1,,41,81,1,,161,281,1,,,,,,,,,
20,106,1,,140,24,1,,200,24,1,,41,51,1,,161,171,1,,,,,,,,,
20,154,1,,140,139,1,,200,199,1,,41,4,1,,161,124,1,,,,,,,,,
20,10,1,,140,76,1,,200,76,1,,41,70,1,,161,270,1,,,,,,,,,
20,142,1,,140,31,1,,200,31,1,,41,31,1,,161,151,1,,,,,,,,,
21,96,1,,141,112,1,,201,112,1,,42,5,1,,162,125,1,,,,,,,,,
21,193,1,,141,51,1,,201,51,1,,42,8,1,,162,128,1,,,,,,,,,
21,36,1,,141,165,1,,201,225,1,,42,75,1,,162,275,1,,,,,,,,,
21,39,1,,141,118,1,,201,118,1,,42,43,1,,162,163,1,,,,,,,,,
21,169,1,,141,104,1,,201,104,1,,42,76,1,,162,276,1,,,,,,,,,
21,154,1,,141,140,1,,201,200,1,,43,97,1,,163,297,1,,,,,,,,,
21,123,1,,141,93,1,,201,93,1,,43,65,1,,163,265,1,,,,,,,,,
21,62,1,,141,157,1,,201,217,1,,43,5,1,,163,125,1,,,,,,,,,
21,14,1,,141,77,1,,201,77,1,,43,25,1,,163,145,1,,,,,,,,,
21,63,1,,141,95,1,,201,95,1,,43,61,1,,163,261,1,,,,,,,,,
22,51,1,,142,35,1,,202,35,1,,44,51,1,,164,171,1,,,,,,,,,
22,115,1,,142,180,1,,202,240,1,,44,56,1,,164,176,1,,,,,,,,,
22,52,1,,142,86,1,,202,86,1,,44,41,1,,164,161,1,,,,,,,,,
22,60,1,,142,151,1,,202,211,1,,44,42,1,,164,162,1,,,,,,,,,
22,76,1,,142,199,1,,202,259,1,,44,59,1,,164,179,1,,,,,,,,,
22,188,1,,142,121,1,,202,181,1,,45,85,1,,165,285,1,,,,,,,,,
22,156,1,,142,154,1,,202,214,1,,45,70,1,,165,270,1,,,,,,,,,
22,28,1,,142,91,1,,202,91,1,,45,39,1,,165,159,1,,,,,,,,,
22,93,1,,142,76,1,,202,76,1,,45,57,1,,165,177,1,,,,,,,,,
22,142,1,,142,45,1,,202,45,1,,45,30,1,,165,150,1,,,,,,,,,
23,128,1,,143,32,1,,203,32,1,,46,0,1,,166,120,1,,,,,,,,,
23,18,1,,143,49,1,,203,49,1,,46,88,1,,166,288,1,,,,,,,,,
23,130,1,,143,99,1,,203,99,1,,46,90,1,,166,290,1,,,,,,,,,
23,4,1,,143,147,1,,203,207,1,,46,77,1,,166,277,1,,,,,,,,,
23,58,1,,143,53,1,,203,53,1,,46,79,1,,166,279,1,,,,,,,,,
23,107,1,,143,135,1,,203,195,1,,47,32,1,,167,152,1,,,,,,,,,
23,124,1,,143,9,1,,203,9,1,,47,87,1,,167,287,1,,,,,,,,,
23,92,1,,143,74,1,,203,74,1,,47,76,1,,167,276,1,,,,,,,,,
23,172,1,,143,124,1,,203,184,1,,47,93,1,,167,293,1,,,,,,,,,
23,61,1,,143,110,1,,203,110,1,,47,30,1,,167,150,1,,,,,,,,,
24,192,1,,144,128,1,,204,188,1,,48,1,1,,168,121,1,,,,,,,,,
24,117,1,,144,64,1,,204,64,1,,48,3,1,,168,123,1,,,,,,,,,
24,88,1,,144,146,1,,204,206,1,,48,21,1,,168,141,1,,,,,,,,,
24,122,1,,144,35,1,,204,35,1,,48,23,1,,168,143,1,,,,,,,,,
24,27,1,,144,99,1,,204,99,1,,48,42,1,,168,162,1,,,,,,,,,
24,107,1,,144,71,1,,204,71,1,,49,2,1,,169,122,1,,,,,,,,,
24,188,1,,144,91,1,,204,91,1,,49,20,1,,169,140,1,,,,,,,,,
24,12,1,,144,43,1,,204,43,1,,49,92,1,,169,292,1,,,,,,,,,
24,173,1,,144,156,1,,204,216,1,,49,62,1,,169,262,1,,,,,,,,,
24,111,1,,144,174,1,,204,234,1,,49,46,1,,169,166,1,,,,,,,,,
25,65,1,,145,0,1,,205,0,1,,50,83,1,,170,283,1,,,,,,,,,
25,164,1,,145,33,1,,205,33,1,,50,85,1,,170,285,1,,,,,,,,,
25,198,1,,145,177,1,,205,237,1,,50,38,1,,170,158,1,,,,,,,,,
25,6,1,,145,194,1,,205,254,1,,50,22,1,,170,142,1,,,,,,,,,
25,167,1,,145,88,1,,205,88,1,,50,9,1,,170,129,1,,,,,,,,,
25,186,1,,145,8,1,,205,8,1,,51,83,1,,171,283,1,,,,,,,,,
25,173,1,,145,75,1,,205,75,1,,51,26,1,,171,146,1,,,,,,,,,
25,109,1,,145,108,1,,205,108,1,,51,91,1,,171,291,1,,,,,,,,,
25,175,1,,145,62,1,,205,62,1,,51,11,1,,171,131,1,,,,,,,,,
25,143,1,,145,46,1,,205,46,1,,51,29,1,,171,149,1,,,,,,,,,
26,176,1,,146,192,1,,206,252,1,,52,84,1,,172,284,1,,,,,,,,,
26,198,1,,146,49,1,,206,49,1,,52,86,1,,172,286,1,,,,,,,,,
26,151,1,,146,67,1,,206,67,1,,52,88,1,,172,288,1,,,,,,,,,
26,183,1,,146,148,1,,206,208,1,,52,57,1,,172,177,1,,,,,,,,,
26,104,1,,146,132,1,,206,192,1,,52,45,1,,172,165,1,,,,,,,,,
26,153,1,,146,55,1,,206,55,1,,53,97,1,,173,297,1,,,,,,,,,
26,105,1,,146,40,1,,206,40,1,,53,18,1,,173,138,1,,,,,,,,,
26,106,1,,146,189,1,,206,249,1,,53,2,1,,173,122,1,,,,,,,,,
26,187,1,,146,110,1,,206,110,1,,53,67,1,,173,267,1,,,,,,,,,
26,95,1,,146,94,1,,206,94,1,,53,30,1,,173,150,1,,,,,,,,,
27,160,1,,147,113,1,,207,113,1,,54,80,1,,174,280,1,,,,,,,,,
27,192,1,,147,5,1,,207,5,1,,54,19,1,,174,139,1,,,,,,,,,
27,113,1,,147,197,1,,207,257,1,,54,26,1,,174,146,1,,,,,,,,,
27,33,1,,147,7,1,,207,7,1,,54,43,1,,174,163,1,,,,,,,,,
27,5,1,,147,170,1,,207,230,1,,54,44,1,,174,164,1,,,,,,,,,
27,39,1,,147,74,1,,207,74,1,,55,21,1,,175,141,1,,,,,,,,,
27,183,1,,147,26,1,,207,26,1,,55,56,1,,175,176,1,,,,,,,,,
27,23,1,,147,138,1,,207,198,1,,55,9,1,,175,129,1,,,,,,,,,
27,8,1,,147,13,1,,207,13,1,,55,58,1,,175,178,1,,,,,,,,,
27,123,1,,147,127,1,,207,187,1,,55,14,1,,175,134,1,,,,,,,,,
28,16,1,,148,50,1,,208,50,1,,56,34,1,,176,154,1,,,,,,,,,
28,163,1,,148,66,1,,208,66,1,,56,8,1,,176,128,1,,,,,,,,,
28,180,1,,148,19,1,,208,19,1,,56,75,1,,176,275,1,,,,,,,,,
28,102,1,,148,4,1,,208,4,1,,56,11,1,,176,131,1,,,,,,,,,
28,198,1,,148,101,1,,208,101,1,,56,63,1,,176,263,1,,,,,,,,,
28,90,1,,148,117,1,,208,117,1,,57,11,1,,177,131,1,,,,,,,,,
28,61,1,,148,38,1,,208,38,1,,57,43,1,,177,163,1,,,,,,,,,
28,157,1,,148,40,1,,208,40,1,,57,60,1,,177,260,1,,,,,,,,,
28,127,1,,148,61,1,,208,61,1,,57,95,1,,177,295,1,,,,,,,,,
28,143,1,,148,142,1,,208,202,1,,57,15,1,,177,135,1,,,,,,,,,
29,48,1,,149,2,1,,209,2,1,,58,1,1,,178,121,1,,,,,,,,,
29,70,1,,149,195,1,,209,255,1,,58,36,1,,178,156,1,,,,,,,,,
29,103,1,,149,5,1,,209,5,1,,58,72,1,,178,272,1,,,,,,,,,
29,183,1,,149,39,1,,209,39,1,,58,26,1,,178,146,1,,,,,,,,,
29,88,1,,149,185,1,,209,245,1,,58,95,1,,178,295,1,,,,,,,,,
29,41,1,,149,139,1,,209,199,1,,59,0,1,,179,120,1,,,,,,,,,
29,57,1,,149,172,1,,209,232,1,,59,34,1,,179,154,1,,,,,,,,,
